sample_date,test_date,wrrf_name,wrrf_abbreviation,Concentration (N1 Copies/L),Per capita load (N1 copies per day per population),annotation,population_served
2020-09-27T00:00:00.000Z,2020-09-28T00:00:00.000Z,Jamaica Bay,JA,19100.0,7330000.0,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2020-09-27T00:00:00.000Z,2020-09-28T00:00:00.000Z,Newtown Creek,NC,25500.0,1.44E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2020-09-27T00:00:00.000Z,2020-09-30T00:00:00.000Z,North River,NR,27000.0,1.29E7,"original RT-qPCR (9/28/2020) failed, RT-qPCR repeated;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021)",658596
2020-09-27T00:00:00.000Z,2020-09-28T00:00:00.000Z,Oakwood Beach,OB,16400.0,5750000.0,"No signal in 1 out of 3 RT-qPCR wells, result is obtained by averaging signal from the two remaining RT-qPCR wells;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021)",258731
2020-09-27T00:00:00.000Z,2020-09-30T00:00:00.000Z,Owls Head,OH,131000.0,4.87E7,"original RT-qPCR (9/28/2020) failed, RT-qPCR repeated;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021)",906442
2020-09-27T00:00:00.000Z,2020-09-28T00:00:00.000Z,Port Richmond,PR,43500.0,1.67E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2020-09-27T00:00:00.000Z,2020-09-28T00:00:00.000Z,Red Hook,RH,5430.0,2110000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2020-09-27T00:00:00.000Z,2020-09-28T00:00:00.000Z,Rockaway,RK,,,analytical issue,120539
2020-09-27T00:00:00.000Z,2020-09-30T00:00:00.000Z,Tallman Island,TI,10500.0,4610000.0,"Concentration below Method Limit of Quantification (above Method Limit of Detection);original RT-qPCR (9/28/2020) failed, RT-qPCR repeated;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021)",449907
2020-09-27T00:00:00.000Z,2020-09-28T00:00:00.000Z,Wards Island,WI,,,analytical issue,1201485
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,26th Ward,26W,,,This result is not useable (because associated with contaminated method blank),290608
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,Bowery Bay,BB,,,This result is not useable (because associated with contaminated method blank),924695
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,Coney Island,CI,,,This result is not useable (because associated with contaminated method blank),682342
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,Hunts Point,HP,,,This result is not useable (because associated with contaminated method blank),755948
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,Jamaica Bay,JA,,,This result is not useable (because associated with contaminated method blank),748737
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,Newtown Creek,NC,,,This result is not useable (because associated with contaminated method blank),1156473
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,North River,NR,,,This result is not useable (because associated with contaminated method blank),658596
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,Oakwood Beach,OB,,,This result is not useable (because associated with contaminated method blank),258731
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,Owls Head,OH,,,This result is not useable (because associated with contaminated method blank),906442
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,Port Richmond,PR,,,This result is not useable (because associated with contaminated method blank),226167
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,Red Hook,RH,,,This result is not useable (because associated with contaminated method blank),224029
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,Rockaway,RK,,,This result is not useable (because associated with contaminated method blank),120539
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,Tallman Island,TI,,,This result is not useable (because associated with contaminated method blank),449907
2020-09-29T00:00:00.000Z,2020-09-30T00:00:00.000Z,Wards Island,WI,,,This result is not useable (because associated with contaminated method blank),1201485
2020-10-04T00:00:00.000Z,2020-10-05T00:00:00.000Z,26th Ward,26W,,,This result is not useable (because associated with contaminated method blank),290608
2020-10-04T00:00:00.000Z,2020-10-05T00:00:00.000Z,Bowery Bay,BB,,,This result is not useable (because associated with contaminated method blank),924695
2020-10-04T00:00:00.000Z,2020-10-05T00:00:00.000Z,Coney Island,CI,,,This result is not useable (because associated with contaminated method blank),682342
2020-10-04T00:00:00.000Z,2020-10-05T00:00:00.000Z,Hunts Point,HP,,,This result is not useable (because associated with contaminated method blank),755948
2020-10-04T00:00:00.000Z,2020-10-05T00:00:00.000Z,Jamaica Bay,JA,,,This result is not useable (because associated with contaminated method blank),748737
2020-10-04T00:00:00.000Z,2020-10-05T00:00:00.000Z,Newtown Creek,NC,,,This result is not useable (because associated with contaminated method blank),1156473
2020-10-04T00:00:00.000Z,2020-10-05T00:00:00.000Z,North River,NR,,,This result is not useable (because associated with contaminated method blank),658596
2020-10-04T00:00:00.000Z,2020-10-05T00:00:00.000Z,Oakwood Beach,OB,,,This result is not useable (because associated with contaminated method blank),258731
2020-10-04T00:00:00.000Z,2020-10-05T00:00:00.000Z,Owls Head,OH,,,This result is not useable (because associated with contaminated method blank),906442
2020-10-04T00:00:00.000Z,2020-10-05T00:00:00.000Z,Rockaway,RK,,,This result is not useable (because associated with contaminated method blank),120539
2020-10-04T00:00:00.000Z,2020-10-05T00:00:00.000Z,Tallman Island,TI,,,This result is not useable (because associated with contaminated method blank),449907
2020-10-04T00:00:00.000Z,2020-10-05T00:00:00.000Z,Wards Island,WI,,,This result is not useable (because associated with contaminated method blank),1201485
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,26th Ward,26W,29600.0,1.77E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,Bowery Bay,BB,70900.0,2.44E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,Coney Island,CI,183000.0,8.24E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,Hunts Point,HP,26600.0,1.53E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,Jamaica Bay,JA,33400.0,1.22E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,Newtown Creek,NC,36700.0,2.02E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,North River,NR,20900.0,1.04E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,Oakwood Beach,OB,78700.0,2.65E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,Owls Head,OH,148000.0,5.42E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,Port Richmond,PR,35600.0,1.33E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,Red Hook,RH,22300.0,8270000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,Rockaway,RK,26700.0,1.76E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,Tallman Island,TI,14900.0,6250000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2020-10-06T00:00:00.000Z,2020-10-07T00:00:00.000Z,Wards Island,WI,29200.0,1.55E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,26th Ward,26W,14400.0,9390000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,Bowery Bay,BB,84600.0,2.98E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,Coney Island,CI,42100.0,1.82E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,Hunts Point,HP,21400.0,1.26E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,Jamaica Bay,JA,39800.0,1.48E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,Newtown Creek,NC,17300.0,9780000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,North River,NR,8450.0,4320000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,Oakwood Beach,OB,53400.0,1.85E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,Owls Head,OH,153000.0,6.45E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,Port Richmond,PR,37700.0,1.45E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,Red Hook,RH,,,Concentration below Method Limit of Detection;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,Rockaway,RK,27300.0,1.54E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,Tallman Island,TI,15900.0,7070000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2020-10-11T00:00:00.000Z,2020-10-12T00:00:00.000Z,Wards Island,WI,15200.0,8150000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-07-27T00:00:00.000Z,2021-07-28T00:00:00.000Z,Bowery Bay,BB,,,analytical issue,924695
2020-10-13T00:00:00.000Z,2020-10-14T00:00:00.000Z,26th Ward,26W,34200.0,2.19E7,"No signal in 1 out of 3 RT-qPCR wells, result is obtained by averaging signal from the two remaining RT-qPCR wells;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021)",290608
2020-10-13T00:00:00.000Z,2020-10-14T00:00:00.000Z,Bowery Bay,BB,59200.0,3.15E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2020-10-13T00:00:00.000Z,2020-10-14T00:00:00.000Z,Coney Island,CI,352000.0,1.78E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2020-10-13T00:00:00.000Z,2020-10-14T00:00:00.000Z,Hunts Point,HP,46200.0,3.58E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2020-10-13T00:00:00.000Z,2020-10-14T00:00:00.000Z,Jamaica Bay,JA,55000.0,2.2E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2020-10-13T00:00:00.000Z,2020-10-14T00:00:00.000Z,Newtown Creek,NC,53300.0,3.59E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2020-10-13T00:00:00.000Z,2020-10-14T00:00:00.000Z,North River,NR,25600.0,1.55E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2020-10-13T00:00:00.000Z,2020-10-14T00:00:00.000Z,Oakwood Beach,OB,43400.0,2.01E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2020-10-13T00:00:00.000Z,2020-10-14T00:00:00.000Z,Owls Head,OH,118000.0,4.8E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2020-10-13T00:00:00.000Z,2020-10-14T00:00:00.000Z,Port Richmond,PR,50800.0,2.66E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
